date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2022-03-09,ACPI-22,2023-01-11,5.868998006885305,7.5,7.5,-1.0000000000000002,-1.8327566509004545,2.9329653123714583
2022-03-09,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-09,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-10,ACPI-22,2023-01-11,5.821546961325967,5.5,7.5,0.2782809247904596,-1.3990890299606462,1.9849403433422452
2022-03-10,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-10,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-11,ACPI-22,2023-01-11,5.887755102040817,5.5,7.5,0.3333333333333339,-1.364371243505386,1.9925031236984592
2022-03-11,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-11,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-12,ACPI-22,2023-01-11,5.887755102040817,5.5,7.5,0.3333333333333339,-1.364371243505386,1.9925031236984592
2022-03-12,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-12,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-13,ACPI-22,2023-01-11,5.887755102040817,5.5,7.5,0.3333333333333339,-1.364371243505386,1.9925031236984592
2022-03-13,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-13,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-14,ACPI-22,2023-01-11,6.041160593792174,6.5,6.5,-0.4722222222222216,-0.8478163032194104,1.4088995976914152
2022-03-14,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-14,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-15,ACPI-22,2023-01-11,6.041160593792174,6.5,6.5,-0.4722222222222216,-0.8478163032194104,1.4088995976914152
2022-03-15,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-15,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-16,ACPI-22,2023-01-11,5.955231422219227,6.5,6.5,-0.5154915211016193,-1.0804287269094828,1.493431333292776
2022-03-16,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-16,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-17,ACPI-22,2023-01-11,5.955231422219227,6.5,6.5,-0.5154915211016193,-1.0804287269094828,1.493431333292776
2022-03-17,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-17,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-18,ACPI-22,2023-01-11,6.3102189781021885,6.5,6.5,-0.16525423728813599,-0.9421485796011573,1.9688493437760848
2022-03-18,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-18,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-19,ACPI-22,2023-01-11,6.3102189781021885,6.5,6.5,-0.16525423728813599,-0.9421485796011573,1.9688493437760848
2022-03-19,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-19,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-20,ACPI-22,2023-01-11,6.3102189781021885,6.5,6.5,-0.16525423728813599,-0.9421485796011573,1.9688493437760848
2022-03-20,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-20,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-21,ACPI-22,2023-01-11,6.094810379241515,6.5,6.5,-0.3168024969654946,-1.080978156224818,2.293350756902695
2022-03-21,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-21,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-22,ACPI-22,2023-01-11,6.160465552723114,6.5,6.5,-0.2717764210610028,-1.0068283327040637,2.278745295395336
2022-03-22,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-22,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-23,ACPI-22,2023-01-11,6.112693429019959,6.5,6.5,-0.3047467796012002,-1.0630873047523706,2.2902268562272865
2022-03-23,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-23,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-24,ACPI-22,2023-01-11,6.112693429019959,6.5,6.5,-0.3047467796012002,-1.0630873047523706,2.2902268562272865
2022-03-24,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-24,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-25,ACPI-22,2023-01-11,6.112693429019959,6.5,6.5,-0.3047467796012002,-1.0630873047523706,2.2902268562272865
2022-03-25,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-25,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-26,ACPI-22,2023-01-11,6.112693429019959,6.5,6.5,-0.3047467796012002,-1.0630873047523706,2.2902268562272865
2022-03-26,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-26,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-27,ACPI-22,2023-01-11,6.112693429019959,6.5,6.5,-0.3047467796012002,-1.0630873047523706,2.2902268562272865
2022-03-27,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-27,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-28,ACPI-22,2023-01-11,6.112693429019959,6.5,6.5,-0.3047467796012002,-1.0630873047523706,2.2902268562272865
2022-03-28,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-28,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-29,ACPI-22,2023-01-11,6.168832675794847,6.5,6.5,-0.26588410657723144,-0.9956676122614692,2.2762646155393935
2022-03-29,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-29,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-30,ACPI-22,2023-01-11,6.122630701937095,6.5,6.5,-0.29798111319746196,-1.052410548728908,2.2882145054991043
2022-03-30,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-30,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-03-31,ACPI-22,2023-01-11,6.122630701937095,6.5,6.5,-0.29798111319746196,-1.052410548728908,2.2882145054991043
2022-03-31,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-03-31,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-04-01,ACPI-22,2023-01-11,6.122630701937095,6.5,6.5,-0.29798111319746196,-1.052410548728908,2.2882145054991043
2022-04-01,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-04-01,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-04-02,ACPI-22,2023-01-11,6.122630701937095,6.5,6.5,-0.29798111319746196,-1.052410548728908,2.2882145054991043
2022-04-02,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-04-02,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-04-03,ACPI-22,2023-01-11,6.122630701937095,6.5,6.5,-0.29798111319746196,-1.052410548728908,2.2882145054991043
2022-04-03,ACPI-23,2024-01-09,6.570236453781697,6.5,6.5,0.43194885703216496,14.455444948755368,0.27480103496406133
2022-04-03,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051416,14.126575263609212,0.3541977176843799
2022-04-04,ACPI-22,2023-01-11,6.122630701937095,6.5,6.5,-0.29798111319746196,-1.052410548728908,2.2882145054991043
