date,contract_preamble,expiry_date,mean,median,mode,variance,skewness,kurtosis
2023-03-15,U3-23MAR,2023-04-08,3.512626262626262,3.501098901098901,3.5,0.0410082356057257,0.09293680297397702,11.235704081917582
2023-03-16,U3-23MAR,2023-04-08,3.5040404040404036,3.4916666666666667,3.5,0.03906115537581718,0.031249999999996746,12.957207618618929
2023-03-17,U3-23MAR,2023-04-08,3.503535353535353,3.493684210526316,3.5,0.03860588334111447,0.027667984189721315,13.345324749925314
2023-03-18,U3-23MAR,2023-04-08,3.503030303030302,3.4936170212765956,3.5,0.03876227843169995,0.02362204724409376,13.242687693363788
2023-03-19,U3-23MAR,2023-04-08,3.503030303030302,3.4936170212765956,3.5,0.03876227843169995,0.02362204724409376,13.242687693363788
2023-03-20,U3-23MAR,2023-04-08,3.503030303030302,3.4936170212765956,3.5,0.03876227843169995,0.02362204724409376,13.242687693363788
2023-03-21,U3-23MAR,2023-04-08,3.503030303030302,3.4936170212765956,3.5,0.03876227843169995,0.02362204724409376,13.242687693363788
2023-03-22,U3-23MAR,2023-04-08,3.5015151515151515,3.491578947368421,3.5,0.038616189442635764,0.011857707509881058,13.43276487852555
2023-03-23,U3-23MAR,2023-04-08,3.504040404040403,3.4947368421052634,3.5,0.038551003350513646,0.03174603174602844,13.367653985076636
2023-03-24,U3-23MAR,2023-04-08,3.498484848484848,3.4969072164948454,3.5,0.03514715567057169,-0.012875536480686298,16.650364215157207
2023-03-25,U3-23MAR,2023-04-08,3.4974747474747474,3.496938775510204,3.5,0.0342247595844168,-0.021834061135375626,17.689770347937603
2023-03-26,U3-23MAR,2023-04-08,3.499494949494949,3.496969696969697,3.5,0.03433297365039027,-0.004366812227076662,17.46701292706658
2023-03-27,U3-23MAR,2023-04-08,3.4989898989898993,3.496,3.5,0.03428118549024583,-0.008771929824562416,17.55759000701207
2023-03-28,U3-23MAR,2023-04-08,3.5000000000000004,3.497959183673469,3.5,0.034384246505458675,3.823028850013579e-15,17.377569098081285
2023-03-29,U3-23MAR,2023-04-08,3.5000000000000004,3.497959183673469,3.5,0.034384246505458675,3.823028850013579e-15,17.377569098081285
2023-03-30,U3-23MAR,2023-04-08,3.4989898989898984,3.4979591836734696,3.5,0.033873063870003,-0.008771929824562418,17.972450882486054
2023-03-31,U3-23MAR,2023-04-08,3.5070707070707066,3.505309734513274,3.6,0.030864712835940295,0.0648148148148223,21.416768111311928
2023-04-01,U3-23MAR,2023-04-08,3.505555555555556,3.5051724137931033,3.6,0.03042489995351952,0.051643192488262685,22.214266825509007
2023-04-02,U3-23MAR,2023-04-08,3.5050505050505056,3.5051724137931033,3.6,0.02905290018849863,0.047169811320756025,18.860745472655502
