date,contract_preamble,mean,median,variance,skewness,kurtosis
2022-02-15,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-15,CPI-22FEB,0.4858910891089108,0.4726384364820847,0.00877482550235221,-0.18688524590164032,-0.47756261210274875
2022-02-15,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-16,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-16,CPI-22FEB,0.48539603960396044,0.472168284789644,0.008710462630421457,-0.1947194719471942,-0.43477871427060855
2022-02-16,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-17,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-17,CPI-22FEB,0.48824940047961635,0.4752411575562701,0.008895724783446258,-0.15457413249211382,-0.5890189372377295
2022-02-17,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-18,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-18,CPI-22FEB,0.489906103286385,0.47714285714285715,0.008931086081783692,-0.13312693498451972,-0.6307817914252327
2022-02-18,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-19,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-19,CPI-22FEB,0.49,0.4774294670846395,0.008848954662908148,-0.13312693498452027,-0.6117795695845243
2022-02-19,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-20,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-20,CPI-22FEB,0.4902325581395349,0.47774294670846396,0.008830107456391933,-0.13043478260869515,-0.6102962979624689
2022-02-20,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-21,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-21,CPI-22FEB,0.4911057692307692,0.4783606557377049,0.009025571450451254,-0.11671924290220854,-0.6703634423824893
2022-02-21,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-22,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-22,CPI-22FEB,0.48985849056603775,0.4769968051118211,0.008972726104045075,-0.13312693498451994,-0.6402779638997242
2022-02-22,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-23,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-23,CPI-22FEB,0.49028436018957344,0.477491961414791,0.008976413128386351,-0.12772585669782033,-0.6471549638714524
2022-02-23,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-24,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-24,CPI-22FEB,0.4955710955710956,0.48078175895765474,0.009939923904746956,-0.055393586005830844,-0.7654820755494098
2022-02-24,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-25,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-25,CPI-22FEB,0.4991150442477877,0.4848580441640378,0.010055524308793943,-0.011049723756905818,-0.8395121077252621
2022-02-25,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-26,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-26,CPI-22FEB,0.5008639308855292,0.486687306501548,0.010122072621781065,0.010810810810810877,-0.8533251546533731
2022-02-26,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-27,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-27,CPI-22FEB,0.5008620689655172,0.4867283950617284,0.010100259431412817,0.010810810810810485,-0.8486462894598485
2022-02-27,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-02-28,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-02-28,CPI-22FEB,0.5047619047619049,0.49057750759878416,0.010454540475244406,0.05852417302798962,-0.935782960488063
2022-02-28,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-01,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-01,CPI-22FEB,0.5154850746268655,0.5025547445255474,0.011196807403507111,0.18241758241758102,-1.1077457042659618
2022-03-01,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-02,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-02,CPI-22FEB,0.5168539325842696,0.5063604240282685,0.010911199271254817,0.20089285714285637,-1.106655117540949
2022-03-02,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-03,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-03,CPI-22FEB,0.5154562383612663,0.5045774647887324,0.010837825596000014,0.18485523385300556,-1.095088454625928
2022-03-03,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-04,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-04,CPI-22FEB,0.5159926470588235,0.5055555555555555,0.01086390368870364,0.1903719912472648,-1.1096800127056456
2022-03-04,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-05,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-05,CPI-22FEB,0.51875,0.5079310344827586,0.011279085497835493,0.21829521829521886,-1.1538570283823613
2022-03-05,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-06,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-06,CPI-22FEB,0.5186500888099467,0.5078767123287672,0.011256748779976596,0.2173913043478257,-1.1516474596057753
2022-03-06,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-07,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-07,CPI-22FEB,0.5220103986135182,0.5113013698630138,0.01171238894597328,0.24950884086443978,-1.2121055872856052
2022-03-07,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-08,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-08,CPI-22FEB,0.520274914089347,0.5099667774086379,0.011386643086788334,0.23412698412698338,-1.1753632820837816
2022-03-08,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-09,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-09,CPI-22FEB,0.5231034482758621,0.5122866894197953,0.011791037605544143,0.2617187500000002,-1.2159952919812507
2022-03-09,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-10,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-10,CPI-22FEB,0.526872964169381,0.5190031152647975,0.011625367833391256,0.30386740331491613,-1.2325157375540534
2022-03-10,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-11,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-11,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-11,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-11,CPI-22MAR,0.714670981661273,0.6994444444444444,0.0283748756708473,0.10675039246467798,-0.7732742545775837
2022-03-12,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-12,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-12,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-12,CPI-22MAR,0.7229338842975206,0.7092537313432835,0.02941696695111763,0.16110304789550056,-0.9314292007658875
2022-03-13,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-13,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-13,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-13,CPI-22MAR,0.7269035532994923,0.7127218934911242,0.030269246615970316,0.18622628250175657,-0.9483622563864231
2022-03-14,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-14,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-14,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-14,CPI-22MAR,0.7380295566502463,0.7234234234234234,0.03271339912753197,0.2509752925877771,-1.0224370654764248
2022-03-15,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-15,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-15,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-15,CPI-22MAR,0.73117408906882575,0.7126470588235294,0.03236805101284113,0.210958904109589,-0.8906789321977975
2022-03-16,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-16,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-16,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-16,CPI-22MAR,0.7345114345114343,0.7127450980392157,0.034349965742897136,0.224324324324324,-0.9826269376931616
2022-03-17,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-17,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-17,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-17,CPI-22MAR,0.7313373253493013,0.7117478510028653,0.03253695435798297,0.21216216216216324,-0.867580338437393
2022-03-18,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-18,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-18,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-18,CPI-22MAR,0.7289552238805971,0.7087209302325581,0.032129657756746206,0.19782460910945004,-0.8478630404866938
2022-03-19,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-19,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-19,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-19,CPI-22MAR,0.7227366255144034,0.6997402597402598,0.03170337175887652,0.15819613457408704,-0.7592101029718483
2022-03-20,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-20,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-20,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-20,CPI-22MAR,0.7192507804370447,0.6971354166666666,0.030790591200154174,0.13592946362968414,-0.7410365536134362
2022-03-21,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-21,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-21,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-21,CPI-22MAR,0.7194791666666666,0.6973958333333333,0.030772032389870942,0.13760117733627622,-0.741028401882442
2022-03-22,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-22,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-22,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-22,CPI-22MAR,0.7238241308793456,0.7029411764705882,0.03122730138864231,0.16560056858564276,-0.8251273831779535
2022-03-23,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-23,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-23,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-23,CPI-22MAR,0.7279515640766903,0.7064139941690961,0.03224550415871703,0.19090282563749197,-0.8707402247429412
2022-03-24,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-24,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-24,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-24,CPI-22MAR,0.7295887662988966,0.708187134502924,0.03247837592999458,0.2008168822328117,-0.9014582450488118
2022-03-25,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-25,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-25,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-25,CPI-22MAR,0.7316417910447761,0.7105263157894737,0.03279942815696882,0.21313672922252105,-0.9254114019107131
2022-03-26,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-26,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-26,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-26,CPI-22MAR,0.7376425855513308,0.7210958904109589,0.03282766218474412,0.25126903553299507,-0.9539937030783623
2022-03-27,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-27,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
2022-03-27,CPI-22JAN,0.479874213836478,0.4659919028340081,0.008675417599115234,-0.2601626016260163,-0.33001763169979137
2022-03-27,CPI-22MAR,0.7387005649717514,0.7227397260273972,0.032870519488349625,0.25735754539762007,-0.9714716524040687
2022-03-28,CPI-21DEC,0.5874149659863945,0.5738738738738739,0.008944669051568953,-0.16591928251121082,-0.5054750160405246
2022-03-28,CPI-22FEB,0.5311728395061728,0.5249258160237389,0.011862932787715592,0.3435374149659858,-1.2812372282302023
